title,key
Move the source of hadoop/ozone containers to the same repository,HADOOP-16092
S3A Client to add explicit support for versioned stores,HADOOP-16090
AliyunOSS: update oss-sdk version to 3.4.1,HADOOP-16089
Backport HADOOP-15549 to branch-3.0,HADOOP-16087
Backport HADOOP-15549 to branch-3.1,HADOOP-16086
S3Guard: use object version or etags to protect against inconsistent read after replace/overwrite,HADOOP-16085
Fix the comment for getClass in Configuration,HADOOP-16084
DistCp shouldn't always overwrite the target file when checksums match,HADOOP-16083
FsShell ls: Add option -i to print inode id,HADOOP-16082
"DistCp: Update ""Update and Overwrite"" doc",HADOOP-16081
hadoop-aws does not work with hadoop-client-api,HADOOP-16080
Token.toString faulting if any token listed can't load.,HADOOP-16079
Add an option in ls command to include storage policy,HADOOP-16077
SPNEGO+SSL Client Connections with HttpClient Broken,HADOOP-16076
Upgrade checkstyle version to 8.16,HADOOP-16075
WASB: Update container not found error code,HADOOP-16074
Use JDK1.7 StandardCharsets,HADOOP-16073
Visual Studio projects are out of date,HADOOP-16072
Fix typo in DistCp Counters - Bandwidth in Bytes,HADOOP-16071
Support configure ZK_DTSM_ZK_KERBEROS_PRINCIPAL in ZKDelegationTokenSecretManager using principal with Schema /_HOST,HADOOP-16069
ABFS Authentication and Delegation Token plugins to optionally be bound to specific URI of the store,HADOOP-16068
Incorrect Format Debug Statement KMSACLs,HADOOP-16067
"S3a DelegationToken bindings to to support a ""correlation ID"" for the UA header",HADOOP-16066
-Ddynamodb should be -Ddynamo in AWS SDK testing document,HADOOP-16065
Load configuration values from external sources,HADOOP-16064
Docker based pseudo-cluster definitions and test scripts for Hdfs/Yarn,HADOOP-16063
Add ability to disable Configuration reload registry,HADOOP-16062
Update Apache Yetus to 0.10.0,HADOOP-16061
Do not use dist.apache.org for download link,HADOOP-16060
Use SASL Factories Cache to Improve Performance,HADOOP-16059
S3A tests to include Terasort,HADOOP-16058
IndexOutOfBoundsException in ITestS3GuardToolLocal,HADOOP-16057
Maven repo missing sources for hadoop-common v 2.8.3,HADOOP-16056
Upgrade AWS SDK to 1.11.271 in branch-2,HADOOP-16055
Update Dockerfile to use bionic,HADOOP-16054
Backport HADOOP-14816 to branch-2,HADOOP-16053
Remove Subversion and Forrest from Dockerfile,HADOOP-16052
branch-2 build is failing by npm error,HADOOP-16051
s3a SSL connections should use OpenSSL,HADOOP-16050
DistCp result has data and checksum mismatch when blocks per chunk > 0,HADOOP-16049
ABFS: Fix Date format parser,HADOOP-16048
Avoid expensive rename when DistCp is writing to S3,HADOOP-16047
[JDK 11] Correct the compiler exclusion of org/apache/hadoop/yarn/webapp/hamlet/** classes for >= Java 9 ,HADOOP-16046
Don't run TestDU on Windows,HADOOP-16045
ABFS: Better exception handling of DNS errors followup,HADOOP-16044
NPE in ITestDynamoDBMetadataStore when fs.s3a.s3guard.ddb.table is not set,HADOOP-16043
Update the link to HadoopJavaVersion,HADOOP-16042
UserAgent string for ABFS,HADOOP-16041
ABFS: Bug fix for tolerateOobAppends configuration,HADOOP-16040
"backport HADOOP-15965, ""Upgrade ADLS SDK to 2.3.3"" to branch-2",HADOOP-16039
Upgrade Spotbugs to the latest version,HADOOP-16038
DistCp: Document usage of Sync (-diff option) in detail,HADOOP-16037
WASB: Disable jetty logging configuration announcement,HADOOP-16036
Jenkinsfile for Hadoop,HADOOP-16035
Hadoop/Yarn registry to create Curator binding on demand,HADOOP-16034
hamcrest-library declaration in hadoop-aws to be scoped test,HADOOP-16033
Distcp It should clear sub directory ACL before applying new ACL on it.,HADOOP-16032
TestSecureLogins#testValidKerberosName fails,HADOOP-16031
AliyunOSS: bring fixes back from HADOOP-15671,HADOOP-16030
Consecutive StringBuilder.append can be reused,HADOOP-16029
Fix NetworkTopology chooseRandom function to support excluded nodes,HADOOP-16028
[DOC] Effective use of FS instances during S3A integration tests,HADOOP-16027
Replace incorrect use of system property user.name,HADOOP-16026
Update the year to 2019,HADOOP-16025
org.apache.hadoop.security.ssl.TestSSLFactory#testServerWeakCiphers failed,HADOOP-16024
Support system /etc/krb5.conf for auth_to_local rules,HADOOP-16023
Increase Compression Buffer Sizes - Remove Magic Numbers,HADOOP-16022
SequenceFile.createWriter appendIfExists codec cause NullPointerException,HADOOP-16021
.,HADOOP-16020
ZKDelegationTokenSecretManager won't log exception message occured in function setJaasConfiguration,HADOOP-16019
DistCp won't reassemble chunks when blocks per chunk > 0,HADOOP-16018
Add some S3A-specific create file options,HADOOP-16017
TestSSLFactory#testServerWeakCiphers sporadically fails in precommit builds,HADOOP-16016
Add bouncycastle jars to hadoop-aws as test dependencies,HADOOP-16015
"Fix test, checkstyle and javadoc issues in TestKerberosAuthenticationHandler",HADOOP-16014
DecayRpcScheduler decay thread should run as a daemon,HADOOP-16013
Typo in daemonlog docs,HADOOP-16012
OsSecureRandom very slow compared to other SecureRandom implementations,HADOOP-16011
Replace the url of the repository in Apache Hadoop site,HADOOP-16010
Replace the url of the repository in Apache Hadoop source code,HADOOP-16009
Fix typo in CommandsManual.md,HADOOP-16008
Order of property settings is incorrect when includes are processed,HADOOP-16007
Client use random ip when there are multiple ips even setting dfs.client.local.interfaces when hostname is not set in kerberos principle,HADOOP-16006
NativeAzureFileSystem does not support setXAttr,HADOOP-16005
ABFS: Convert 404 error response in AbfsInputStream and AbfsOutPutStream to FileNotFoundException,HADOOP-16004
Migrate the Hadoop jenkins jobs to use new gitbox urls,HADOOP-16003
ZKDelegationTokenSecretManager should use KerberosName#getShortName to get the user name for ZK ACL,HADOOP-16001
Remove TLSv1 and SSLv2Hello from the default value of hadoop.ssl.enabled.protocols,HADOOP-16000
S3Guard: Better support for out-of-band operations,HADOOP-15999
"Jar validation bash scripts don't work on Windows due to platform differences (colons in paths, \r\n)",HADOOP-15998
KMS client uses wrong UGI after HADOOP-14445,HADOOP-15997
Plugin interface to support more complex usernames in Hadoop,HADOOP-15996
Add ldap.bind.password.alias in LdapGroupsMapping to distinguish aliases when using multiple providers through CompositeGroupsMapping,HADOOP-15995
Upgrade Jackson2 to 2.9.8,HADOOP-15994
Upgrade Kafka version in hadoop-kafka module,HADOOP-15993
JSON License is included in the transitive dependency of aliyun-sdk-oss 3.0.0,HADOOP-15992
testMultipartUpload timing out,HADOOP-15991
S3AFileSystem.verifyBucketExists to move to s3.doesBucketExistV2,HADOOP-15990
Synchronized at CompositeService#removeService is not required,HADOOP-15989
Should be able to set empty directory flag to TRUE in DynamoDBMetadataStore#innerGet when using authoritative directory listings,HADOOP-15988
ITestDynamoDBMetadataStore should check if test ddb table set properly before initializing the test,HADOOP-15987
Allowing files to be moved between encryption zones having the same encryption key,HADOOP-15986
LightWeightGSet.computeCapacity() doesn't correctly account for CompressedOops,HADOOP-15985
Update jersey from 1.19 to 2.x,HADOOP-15984
Remove the usage of jersey-json to remove jackson 1.x dependency.,HADOOP-15983
Support configurable trash location,HADOOP-15982
Add mutual TLS support for RPC,HADOOP-15981
Enable TLS in RPC client/server,HADOOP-15980
Add Netty support to the RPC client,HADOOP-15979
Add Netty support to the RPC server,HADOOP-15978
RPC support for TLS,HADOOP-15977
NameNode Performance degradation When Single LdapServer become a  bottleneck in Ldap-based mapping module ,HADOOP-15976
ABFS: remove timeout check for DELETE and RENAME,HADOOP-15975
Upgrade Curator version to 2.13.0 to fix ZK tests,HADOOP-15974
Configuration: Included properties are not cached if resource is a stream,HADOOP-15973
ABFS: reduce list page size to to 500 ,HADOOP-15972
website repo is missing a LICENSE / NOTICE,HADOOP-15971
Upgrade plexus-utils from 2.0.5 to 3.1.0,HADOOP-15970
ABFS: getNamespaceEnabled can fail blocking user access thru ACLs,HADOOP-15969
ABFS: add try catch for UGI failure when initializing ABFS,HADOOP-15968
KMS Benchmark Tool,HADOOP-15967
Hadoop Kerberos broken on macos as java.security.krb5.realm is reset: Null realm name (601),HADOOP-15966
Upgrade to ADLS SDK which has major performance improvement for ingress/egress,HADOOP-15965
Add S3A support for Async Scatter/Gather IO,HADOOP-15964
Add ABFS support for Async Scatter/Gather IO,HADOOP-15963
The buffer size is small when unpacking tar archives,HADOOP-15962
S3A committers: make sure there's regular progress() calls,HADOOP-15961
Update guava to 27.0-jre in hadoop-project,HADOOP-15960
revert HADOOP-12751,HADOOP-15959
Revisiting LICENSE and NOTICE files,HADOOP-15958
WASB: Add asterisk wildcard support for PageBlobDirSet,HADOOP-15957
Use relative resource URLs across WebUI components,HADOOP-15956
declare that fs.s3a.ext. is a prefix for arbitrary extensions,HADOOP-15955
ABFS: Enable owner and group conversion for MSI and login user using OAuth,HADOOP-15954
AliyunOSS: make AliyunCredentialsProvider compatible with the required constructor,HADOOP-15953
Secure Key Handling Option with TPM2,HADOOP-15952
LdapGroupsMapping should distinguish between retryable/nonretryable LDAP exceptions,HADOOP-15951
Failover for LdapGroupsMapping,HADOOP-15950
open(PathHandle) spec and implementations ambiguous about what to raise when path is deleted,HADOOP-15949
Inconsistency in get and put syntax if filename/dirname contains space,HADOOP-15948
Fix ITestDynamoDBMetadataStore test error issues,HADOOP-15947
the Connection thread should notify all calls in finally clause before quit.,HADOOP-15946
ABFS: replace $superuser with local user,HADOOP-15945
S3AInputStream logging to make it easier to debug file leakage,HADOOP-15944
AliyunOSS: add missing owner & group attributes for oss FileStatus,HADOOP-15943
Change the logging level form DEBUG to ERROR for RuntimeErrorException in JMXJsonServlet,HADOOP-15942
[JDK 11] Compilation failure: package com.sun.jndi.ldap is not visible,HADOOP-15941
"ABFS: For HNS account, avoid unnecessary get call when doing Rename",HADOOP-15940
Filter overlapping objenesis class in hadoop-client-minicluster ,HADOOP-15939
[JDK 11] Remove animal-sniffer-maven-plugin to fix build,HADOOP-15938
[JDK 11] Update maven-shade-plugin.version to 3.2.1,HADOOP-15937
[JDK 11] MiniDFSClusterManager & MiniHadoopClusterManager compilation fails due to the usage of '_' as identifier,HADOOP-15936
[JDK 11] Update maven.plugin-tools.version to 3.6.0,HADOOP-15935
ABFS: make retry policy configurable,HADOOP-15934
Oozie unable to create sharelib in s3a filesystem,HADOOP-15932
support 'hadoop key create' with user specified key material,HADOOP-15931
Exclude MD5 checksum files from release artifact,HADOOP-15930
org.apache.hadoop.ipc.TestIPC fail,HADOOP-15929
Add @threadSafe annotation to hadoop-maven-plugins to enable Maven parallel build,HADOOP-15927
Document upgrading the section in NOTICE.txt when upgrading the version of AWS SDK,HADOOP-15926
The config and log of gpg-agent are removed in create-release script,HADOOP-15925
Hadoop aws does not use shaded jars,HADOOP-15924
create-release script should set max-cache-ttl as well as default-cache-ttl for gpg-agent,HADOOP-15923
DelegationTokenAuthenticationFilter get wrong doAsUser since it does not decode URL,HADOOP-15922
UGI.createLoginUser to log token filename & token identifiers on load,HADOOP-15921
"get patch for S3a nextReadPos(), through Yetus",HADOOP-15920
AliyunOSS: Enable Yarn to use OSS,HADOOP-15919
Namenode gets stuck when deleting large dir in trash,HADOOP-15918
AliyunOSS: fix incorrect ReadOps and WriteOps in statistics,HADOOP-15917
Upgrade Maven Surefire plugin to 3.0.0-M1,HADOOP-15916
Report problems w/ local S3A buffer directory meaningfully,HADOOP-15915
hadoop jar command has no help argument,HADOOP-15914
xml parsing error in a heavily multi-threaded environment,HADOOP-15913
start-build-env.sh still creates an invalid /etc/sudoers.d/hadoop-build-${USER_ID} file entry after HADOOP-15802,HADOOP-15912
Over-eager allocation in ByteBufferUtil.fallbackRead,HADOOP-15911
Javadoc for LdapAuthenticationHandler#ENABLE_START_TLS is wrong,HADOOP-15910
KeyProvider class should implement Closeable,HADOOP-15909
hadoop-build-tools jar is downloaded from remote repository instead of using from local,HADOOP-15908
Add missing maven modules in BUILDING.txt,HADOOP-15907
[JDK 10] Javadoc fails with ClassFinder$BadClassFile,HADOOP-15905
"[JDK 11] Javadoc build failed due to ""bad use of '>'"" in hadoop-hdfs",HADOOP-15904
Allow HttpServer2 to discover resources in /static when symlinks are used,HADOOP-15903
[JDK 11] Specify the HTML version of Javadoc to 4.01,HADOOP-15902
IPC Client and Server should use Time.monotonicNow() for elapsed times.,HADOOP-15901
Update JSch versions in LICENSE.txt,HADOOP-15900
Update AWS Java SDK versions in NOTICE.txt,HADOOP-15899
1 - 1.5 TB Data size fails to run with the following error ,HADOOP-15898
Port range binding fails due to socket bind race condition,HADOOP-15897
Refine Kerberos based AuthenticationHandler to check proxyuser ACL,HADOOP-15896
[JDK9+] Add missing javax.annotation-api dependency to hadoop-yarn-csi,HADOOP-15895
getFileChecksum() needs to adopt S3Guard,HADOOP-15894
fs.TrashPolicyDefault: can't create trash directory and race condition,HADOOP-15893
" hadoop distcp command fail without reminder",HADOOP-15892
Provide Regex Based Mount Point In Inode Tree,HADOOP-15891
Some S3A committer tests don't match ITest* pattern; don't run in maven,HADOOP-15890
Add hadoop.token configuration parameter to load tokens,HADOOP-15889
ITestDynamoDBMetadataStore can leak (large) DDB tables in test failures/timeout,HADOOP-15888
Add an option to avoid writing data locally in Distcp,HADOOP-15887
Fix findbugs warnings in RegistryDNS.java,HADOOP-15886
Add base64 (urlString) support to DTUtil,HADOOP-15885
Fix WebHdfsFileSystemContract test,HADOOP-15883
Upgrade maven-shade-plugin from 2.4.3 to 3.2.0,HADOOP-15882
Remove JUnit from LICENSE.txt,HADOOP-15881
WASB doesn't honor fs.trash.interval and this fails to auto purge trash folder,HADOOP-15880
Upgrade eclipse jetty version to 9.3.25.v20180904,HADOOP-15879
website should have a list of CVEs w/impacted versions and guidance,HADOOP-15878
Upgrade ZooKeeper version to 3.5.4-beta and Curator version to 4.0.1,HADOOP-15877
